x,y,t,type,id
388,325,1436206175291,m,229
388,327,1436206175302,m,229
388,327,1436206175313,m,229
388,327,1436206175363,m,229
389,329,1436206175372,m,229
390,334,1436206175383,m,229
391,339,1436206175393,m,229
391,342,1436206175403,m,229
392,350,1436206175414,m,229
393,353,1436206175424,m,229
393,355,1436206175435,m,229
393,355,1436206175444,m,229
393,358,1436206175454,m,229
388,365,1436206175473,m,229
384,369,1436206175474,m,229
380,374,1436206175485,m,229
377,376,1436206175494,m,229
376,376,1436206175505,m,229
376,377,1436206175515,m,229
376,377,1436206175525,m,229
376,377,1436206175555,m,229
376,382,1436206175623,m,229
377,384,1436206175627,m,229
379,386,1436206175637,m,229
380,387,1436206175647,m,229
382,390,1436206175657,m,229
383,392,1436206175668,m,229
385,395,1436206175677,m,229
392,404,1436206175688,m,229
393,410,1436206175697,m,229
394,413,1436206175707,m,229
395,413,1436206175714,m,229
399,417,1436206175728,m,229
399,417,1436206175738,m,229
399,418,1436206175748,m,229
399,421,1436206175758,m,229
399,422,1436206175768,m,229
399,424,1436206175778,m,229
399,426,1436206175789,m,229
399,428,1436206175799,m,229
399,428,1436206175809,m,229
399,431,1436206175819,m,229
399,433,1436206175829,m,229
400,433,1436206175839,m,229
400,435,1436206175849,m,229
400,439,1436206175860,m,229
401,444,1436206175870,m,229
404,447,1436206175880,m,229
412,454,1436206175890,m,229
416,456,1436206175900,m,229
422,459,1436206175910,m,229
428,463,1436206175920,m,229
432,467,1436206176194,m,229
435,470,1436206176205,m,229
438,472,1436206176215,m,229
443,474,1436206176224,m,229
447,476,1436206176235,m,229
449,478,1436206176244,m,229
453,479,1436206176256,m,229
453,480,1436206176265,m,229
456,480,1436206176275,m,229
456,481,1436206176286,m,229
457,482,1436206176295,m,229
457,483,1436206176306,m,229
458,483,1436206176316,m,229
459,484,1436206176326,m,229
459,484,1436206176337,m,229
459,484,1436206176346,m,229
459,484,1436206176357,m,229
459,484,1436206176366,m,229
459,484,1436206176376,m,229
460,487,1436206176387,m,229
464,487,1436206176397,m,229
464,487,1436206176418,m,229
465,487,1436206176428,m,229
465,487,1436206176438,m,229
466,487,1436206176448,m,229
466,487,1436206176458,m,229
466,488,1436206176468,m,229
466,488,1436206176478,m,229
466,488,1436206176488,m,229
466,488,1436206176498,m,229
466,488,1436206176509,m,229
466,488,1436206176518,m,229
464,488,1436206176528,m,229
460,489,1436206176539,m,229
457,490,1436206176549,m,229
453,490,1436206176558,m,229
444,490,1436206176579,m,229
438,490,1436206176590,m,229
433,490,1436206176599,m,229
428,490,1436206176610,m,229
423,490,1436206176620,m,229
418,490,1436206176630,m,229
413,489,1436206176642,m,229
409,489,1436206176650,m,229
406,487,1436206176660,m,229
402,487,1436206176671,m,229
400,486,1436206176680,m,229
397,486,1436206176691,m,229
396,486,1436206176701,m,229
393,486,1436206176711,m,229
392,486,1436206176721,m,229
391,486,1436206176731,m,229
389,486,1436206176742,m,229
388,486,1436206176763,m,229
388,486,1436206176772,m,229
387,487,1436206176782,m,229
387,487,1436206176792,m,229
387,487,1436206176813,m,229
387,488,1436206176823,m,229
387,489,1436206176832,m,229
387,490,1436206176843,m,229
385,492,1436206176853,m,229
385,494,1436206176863,m,229
384,497,1436206176873,m,229
380,501,1436206176883,m,229
380,503,1436206176894,m,229
379,505,1436206176903,m,229
378,508,1436206176914,m,229
377,508,1436206176924,m,229
379,508,1436206177006,m,229
383,510,1436206177032,m,229
384,512,1436206177036,m,229
388,513,1436206177046,m,229
392,516,1436206177057,m,229
396,519,1436206177065,m,229
400,521,1436206177076,m,229
406,524,1436206177086,m,229
412,525,1436206177096,m,229
417,527,1436206177106,m,229
422,529,1436206177117,m,229
426,530,1436206177127,m,229
433,535,1436206177137,m,229
437,537,1436206177148,m,229
440,537,1436206177157,m,229
442,538,1436206177167,m,229
442,539,1436206177178,m,229
444,540,1436206177187,m,229
444,540,1436206177198,m,229
445,541,1436206177208,m,229
448,542,1436206177218,m,229
448,542,1436206177228,m,229
450,544,1436206177238,m,229
451,544,1436206177259,m,229
451,545,1436206177268,m,229
452,545,1436206177279,m,229
452,545,1436206177289,m,229
454,545,1436206177299,m,229
455,545,1436206177309,m,229
457,546,1436206177319,m,229
457,546,1436206177330,m,229
459,546,1436206177339,m,229
459,546,1436206177349,m,229
461,546,1436206177360,m,229
462,547,1436206177370,m,229
463,547,1436206177381,m,229
463,547,1436206177390,m,229
464,547,1436206177401,m,229
465,547,1436206177411,m,229
465,547,1436206177421,m,229
465,547,1436206177436,m,229
465,548,1436206177444,m,229
465,548,1436206177452,m,229
465,550,1436206177461,m,229
465,552,1436206177482,m,229
465,553,1436206177492,m,229
465,554,1436206177502,m,229
465,557,1436206177513,m,229
464,560,1436206177522,m,229
461,563,1436206177532,m,229
461,569,1436206177542,m,229
456,584,1436206177553,m,229
455,591,1436206177563,m,229
452,598,1436206177572,m,229
451,601,1436206177583,m,229
451,603,1436206177593,m,229
448,596,1436206177848,m,229
447,594,1436206177857,m,229
443,588,1436206177866,m,229
439,582,1436206177877,m,229
431,576,1436206177888,m,229
427,573,1436206177897,m,229
423,569,1436206177907,m,229
418,566,1436206177917,m,229
413,562,1436206177928,m,229
407,562,1436206177938,m,229
401,557,1436206177947,m,229
394,557,1436206177958,m,229
387,554,1436206177968,m,229
381,553,1436206177979,m,229
377,551,1436206177988,m,229
372,551,1436206177998,m,229
367,548,1436206178009,m,229
366,548,1436206178019,m,229
363,548,1436206178029,m,229
362,548,1436206178051,m,229
361,548,1436206178060,m,229
361,548,1436206178069,m,229
361,548,1436206178080,m,229
360,548,1436206178090,m,229
359,549,1436206178100,m,229
356,551,1436206178110,m,229
354,553,1436206178120,m,229
352,553,1436206178131,m,229
349,553,1436206178140,m,229
349,553,1436206178150,m,229
348,554,1436206178162,m,229
347,554,1436206178171,m,229
347,554,1436206178181,m,229
346,554,1436206178191,m,229
346,555,1436206178252,m,229
346,555,1436206178284,m,229
346,557,1436206178302,m,229
346,557,1436206178314,m,229
346,559,1436206178323,m,229
347,560,1436206178333,m,229
348,562,1436206178343,m,229
349,565,1436206178353,m,229
349,565,1436206178364,m,229
350,566,1436206178374,m,229
350,566,1436206178385,m,229
350,566,1436206178425,m,229
350,567,1436206178435,m,229
350,567,1436206178445,m,229
350,568,1436206178454,m,229
350,569,1436206178466,m,229
350,570,1436206178486,m,229
350,571,1436206178495,m,229
350,571,1436206178505,m,229
350,571,1436206178516,m,229
349,571,1436206178536,m,229
349,572,1436206178546,m,229
349,573,1436206178556,m,229
349,573,1436206178562,m,229
348,577,1436206178576,m,229
347,580,1436206178587,m,229
343,584,1436206178597,m,229
343,586,1436206178606,m,229
342,587,1436206178617,m,229
339,590,1436206178627,m,229
338,592,1436206178638,m,229
335,595,1436206178647,m,229
334,597,1436206178657,m,229
334,598,1436206178668,m,229
333,599,1436206178678,m,229
333,600,1436206178688,m,229
333,600,1436206178719,m,229
333,600,1436206178749,m,229
335,601,1436206178758,m,229
335,601,1436206178770,m,229
339,601,1436206178779,m,229
342,602,1436206178790,m,229
345,602,1436206178799,m,229
349,602,1436206178809,m,229
354,601,1436206178820,m,229
359,600,1436206178830,m,229
365,599,1436206178840,m,229
371,597,1436206178850,m,229
375,597,1436206178860,m,229
379,596,1436206178871,m,229
380,595,1436206178880,m,229
382,595,1436206178891,m,229
383,594,1436206178901,m,229
386,594,1436206178910,m,229
386,594,1436206178921,m,229
387,592,1436206178931,m,229
389,592,1436206178942,m,229
390,591,1436206178951,m,229
392,591,1436206178961,m,229
393,591,1436206178972,m,229
397,590,1436206178982,m,229
399,590,1436206178992,m,229
402,590,1436206179002,m,229
404,590,1436206179012,m,229
407,590,1436206179023,m,229
408,590,1436206179032,m,229
411,591,1436206179043,m,229
412,592,1436206179053,m,229
412,593,1436206179063,m,229
413,594,1436206179073,m,229
415,594,1436206179083,m,229
415,595,1436206179094,m,229
415,595,1436206179125,m,229
415,595,1436206179155,m,229
419,595,1436206179206,m,229
424,595,1436206179215,m,229
427,595,1436206179226,m,229
432,595,1436206179235,m,229
436,595,1436206179245,m,229
442,595,1436206179256,m,229
447,595,1436206179265,m,229
449,595,1436206179276,m,229
452,595,1436206179286,m,229
459,595,1436206179296,m,229
460,595,1436206179306,m,229
462,596,1436206179316,m,229
463,596,1436206179327,m,229
463,596,1436206179337,m,229
463,596,1436206179346,m,229
464,596,1436206179357,m,229
464,596,1436206179388,m,229
464,596,1436206179397,m,229
464,596,1436206179408,m,229
465,596,1436206179418,m,229
465,597,1436206179428,m,229
465,597,1436206179438,m,229
465,597,1436206179448,m,229
465,597,1436206179459,m,229
465,597,1436206179468,m,229
465,597,1436206179479,m,229
465,598,1436206179489,m,229
465,598,1436206179499,m,229
465,599,1436206179601,m,229
465,599,1436206179611,m,229
465,599,1436206179702,m,229
465,599,1436206179732,m,229
462,601,1436206179742,m,229
462,601,1436206179752,m,229
458,602,1436206179763,m,229
457,602,1436206179773,m,229
453,602,1436206179782,m,229
453,602,1436206179793,m,229
448,603,1436206179803,m,229
443,603,1436206179813,m,229
440,603,1436206179823,m,229
436,604,1436206179834,m,229
431,604,1436206179844,m,229
426,606,1436206179853,m,229
422,606,1436206179864,m,229
420,606,1436206179875,m,229
417,606,1436206179884,m,229
416,606,1436206179894,m,229
414,605,1436206179904,m,229
413,605,1436206179915,m,229
413,605,1436206179925,m,229
412,605,1436206179945,m,229
410,603,1436206179955,m,229
400,595,1436206179966,m,229
398,594,1436206179975,m,229
389,584,1436206179985,m,229
380,580,1436206179996,m,229
372,572,1436206180006,m,229
364,567,1436206180016,m,229
358,567,1436206180027,m,229
354,565,1436206180036,m,229
353,560,1436206180047,m,229
349,559,1436206180056,m,229
346,558,1436206180067,m,229
346,557,1436206180077,m,229
343,557,1436206180086,m,229
343,556,1436206180097,m,229
340,555,1436206180107,m,229
340,555,1436206180118,m,229
338,554,1436206180127,m,229
337,554,1436206180137,m,229
337,554,1436206180144,m,229
299,586,1436206181488,c,229
298,159,1436206184032,c,229
332,552,1436206180159,m,229
330,552,1436206180169,m,229
327,550,1436206180178,m,229
324,549,1436206180188,m,229
322,548,1436206180199,m,229
320,548,1436206180208,m,229
320,548,1436206180219,m,229
317,548,1436206180229,m,229
317,548,1436206180239,m,229
317,548,1436206180249,m,229
314,550,1436206180259,m,229
313,551,1436206180270,m,229
312,552,1436206180279,m,229
312,554,1436206180289,m,229
311,556,1436206180300,m,229
311,556,1436206180310,m,229
311,556,1436206180320,m,229
311,556,1436206180330,m,229
311,556,1436206180341,m,229
311,557,1436206180360,m,229
311,557,1436206180381,m,229
311,557,1436206180392,m,229
311,557,1436206180432,m,229
310,557,1436206180463,m,229
310,557,1436206180494,m,229
310,557,1436206180503,m,229
306,558,1436206180513,m,229
305,558,1436206180523,m,229
303,558,1436206180533,m,229
301,558,1436206180543,m,229
298,559,1436206180554,m,229
297,559,1436206180563,m,229
297,559,1436206180573,m,229
297,560,1436206180580,m,229
297,560,1436206180593,m,229
297,560,1436206180635,m,229
297,560,1436206180726,m,229
297,561,1436206180736,m,229
297,563,1436206180757,m,229
297,566,1436206180766,m,229
296,566,1436206180777,m,229
296,566,1436206180787,m,229
296,568,1436206180796,m,229
296,568,1436206180807,m,229
299,569,1436206180848,m,229
299,569,1436206180858,m,229
302,569,1436206180868,m,229
305,570,1436206180877,m,229
307,570,1436206180888,m,229
310,570,1436206180898,m,229
313,571,1436206180908,m,229
313,571,1436206180918,m,229
314,571,1436206180928,m,229
314,571,1436206180959,m,229
314,571,1436206180969,m,229
314,571,1436206180979,m,229
314,571,1436206180989,m,229
314,572,1436206180999,m,229
314,572,1436206181030,m,229
314,573,1436206181040,m,229
313,573,1436206181050,m,229
313,573,1436206181060,m,229
310,576,1436206181070,m,229
309,576,1436206181080,m,229
308,578,1436206181091,m,229
308,578,1436206181101,m,229
307,578,1436206181111,m,229
306,579,1436206181121,m,229
306,579,1436206181131,m,229
306,580,1436206181141,m,229
305,580,1436206181151,m,229
305,580,1436206181162,m,229
305,581,1436206181172,m,229
304,583,1436206181182,m,229
303,584,1436206181192,m,229
302,584,1436206181203,m,229
302,586,1436206181212,m,229
302,586,1436206181218,m,229
301,586,1436206181232,m,229
301,586,1436206181264,m,229
301,586,1436206181283,m,229
301,586,1436206181304,m,229
301,586,1436206181314,m,229
301,586,1436206181320,m,229
300,586,1436206181334,m,229
300,586,1436206181355,m,229
300,586,1436206181365,m,229
300,586,1436206181375,m,229
299,586,1436206181384,m,229
299,586,1436206181408,m,229
299,586,1436206181567,m,229
299,586,1436206181598,m,229
299,586,1436206181618,m,229
299,586,1436206181628,m,229
299,587,1436206181638,m,229
299,589,1436206181690,m,229
299,589,1436206181700,m,229
299,589,1436206181710,m,229
298,589,1436206181719,m,229
298,589,1436206181730,m,229
297,589,1436206181740,m,229
297,589,1436206181751,m,229
297,589,1436206181760,m,229
296,589,1436206181770,m,229
296,589,1436206181781,m,229
295,589,1436206181791,m,229
294,588,1436206181833,m,229
294,588,1436206181841,m,229
294,588,1436206181852,m,229
293,588,1436206181871,m,229
293,588,1436206181877,m,229
293,587,1436206181892,m,229
293,587,1436206181912,m,229
292,587,1436206181923,m,229
292,587,1436206181932,m,229
292,586,1436206181953,m,229
291,586,1436206181962,m,229
291,585,1436206181983,m,229
291,585,1436206181993,m,229
290,585,1436206182002,m,229
290,584,1436206182009,m,229
287,583,1436206182023,m,229
286,583,1436206182034,m,229
283,581,1436206182044,m,229
280,581,1436206182053,m,229
244,561,1436206182112,m,229
243,558,1436206182116,m,229
238,554,1436206182124,m,229
238,549,1436206182135,m,229
237,543,1436206182145,m,229
232,536,1436206182155,m,229
227,523,1436206182165,m,229
227,518,1436206182175,m,229
226,510,1436206182186,m,229
226,508,1436206182460,m,229
225,500,1436206182470,m,229
223,489,1436206182480,m,229
222,472,1436206182490,m,229
219,457,1436206182499,m,229
217,444,1436206182510,m,229
214,431,1436206182520,m,229
211,418,1436206182531,m,229
209,414,1436206182540,m,229
208,404,1436206182551,m,229
208,398,1436206182561,m,229
208,389,1436206182571,m,229
208,382,1436206182582,m,229
208,372,1436206182591,m,229
208,367,1436206182601,m,229
207,360,1436206182622,m,229
206,358,1436206182632,m,229
206,356,1436206182642,m,229
206,352,1436206182652,m,229
206,349,1436206182663,m,229
206,346,1436206182672,m,229
206,339,1436206182683,m,229
206,335,1436206182693,m,229
206,331,1436206182703,m,229
206,329,1436206182713,m,229
206,327,1436206182723,m,229
206,324,1436206182734,m,229
206,322,1436206182743,m,229
207,320,1436206182753,m,229
208,317,1436206182764,m,229
210,313,1436206182774,m,229
211,312,1436206182785,m,229
211,309,1436206182794,m,229
214,304,1436206182804,m,229
214,304,1436206182814,m,229
215,301,1436206182824,m,229
215,300,1436206182834,m,229
216,299,1436206182844,m,229
219,297,1436206182854,m,229
219,295,1436206182865,m,229
222,294,1436206182875,m,229
222,291,1436206182885,m,229
225,291,1436206182895,m,229
226,290,1436206182905,m,229
226,290,1436206182915,m,229
229,288,1436206182925,m,229
229,288,1436206182936,m,229
232,287,1436206182946,m,229
233,285,1436206182955,m,229
234,284,1436206182966,m,229
236,284,1436206182976,m,229
237,284,1436206182987,m,229
239,282,1436206182996,m,229
239,282,1436206183006,m,229
240,282,1436206183017,m,229
243,280,1436206183027,m,229
243,280,1436206183037,m,229
246,278,1436206183048,m,229
248,275,1436206183058,m,229
252,271,1436206183068,m,229
256,268,1436206183077,m,229
262,263,1436206183088,m,229
266,261,1436206183098,m,229
272,255,1436206183109,m,229
277,252,1436206183118,m,229
283,249,1436206183129,m,229
289,245,1436206183138,m,229
302,235,1436206183159,m,229
308,229,1436206183169,m,229
312,225,1436206183179,m,229
317,218,1436206183189,m,229
319,218,1436206183199,m,229
322,217,1436206183209,m,229
322,217,1436206183423,m,229
322,215,1436206183432,m,229
321,215,1436206183443,m,229
321,212,1436206183452,m,229
321,212,1436206183463,m,229
321,209,1436206183473,m,229
321,209,1436206183483,m,229
320,209,1436206183489,m,229
320,205,1436206183503,m,229
319,203,1436206183514,m,229
319,202,1436206183523,m,229
319,201,1436206183534,m,229
319,200,1436206183544,m,229
319,199,1436206183554,m,229
319,199,1436206183564,m,229
319,198,1436206183574,m,229
318,196,1436206183585,m,229
318,196,1436206183595,m,229
317,195,1436206183604,m,229
317,195,1436206183611,m,229
314,192,1436206183625,m,229
314,192,1436206183636,m,229
313,190,1436206183645,m,229
310,187,1436206183655,m,229
309,187,1436206183666,m,229
308,185,1436206183676,m,229
307,183,1436206183685,m,229
305,183,1436206183696,m,229
305,182,1436206183723,m,229
305,182,1436206183726,m,229
304,179,1436206183736,m,229
302,179,1436206183747,m,229
302,178,1436206183756,m,229
302,176,1436206183767,m,229
301,175,1436206183777,m,229
300,175,1436206183787,m,229
299,173,1436206183797,m,229
299,173,1436206183807,m,229
299,173,1436206183818,m,229
298,172,1436206183828,m,229
298,171,1436206183837,m,229
298,171,1436206183848,m,229
298,169,1436206183858,m,229
298,166,1436206183869,m,229
298,164,1436206183878,m,229
298,161,1436206183888,m,229
298,160,1436206183899,m,229
298,160,1436206183908,m,229
298,159,1436206183919,m,229
298,159,1436206183929,m,229
298,159,1436206183939,m,229
298,159,1436206184051,m,229
298,159,1436206184061,m,229
298,159,1436206184071,m,229
298,159,1436206184081,m,229
298,159,1436206184092,m,229
298,160,1436206184102,m,229
298,160,1436206184111,m,229
298,160,1436206184122,m,229
298,160,1436206184132,m,229
298,160,1436206184142,m,229
298,160,1436206184162,m,229
298,161,1436206184173,m,229
298,162,1436206184192,m,229
298,162,1436206184213,m,229
298,162,1436206184224,m,229
298,162,1436206184233,m,229
298,162,1436206184264,m,229
298,162,1436206184274,m,229
298,162,1436206184407,m,229
633,2,1436206311335,m,719
631,2,1436206311343,m,719
631,2,1436206311353,m,719
630,2,1436206311363,m,719
622,7,1436206311373,m,719
619,8,1436206311384,m,719
619,8,1436206311393,m,719
619,8,1436206311404,m,719
616,8,1436206311414,m,719
609,13,1436206311424,m,719
609,14,1436206311435,m,719
608,14,1436206311444,m,719
607,15,1436206311455,m,719
601,17,1436206311465,m,719
597,20,1436206311474,m,719
597,20,1436206311485,m,719
596,20,1436206311506,m,719
596,20,1436206311516,m,719
594,21,1436206311525,m,719
590,23,1436206311537,m,719
589,23,1436206311546,m,719
588,23,1436206311556,m,719
588,23,1436206311567,m,719
585,24,1436206311576,m,719
576,29,1436206311587,m,719
575,31,1436206311597,m,719
575,32,1436206311608,m,719
574,32,1436206311617,m,719
574,32,1436206311627,m,719
574,32,1436206311637,m,719
574,32,1436206311658,m,719
574,32,1436206311678,m,719
567,37,1436206311698,m,719
566,37,1436206311719,m,719
566,37,1436206311728,m,719
565,37,1436206311739,m,719
565,37,1436206311749,m,719
565,37,1436206311881,m,719
565,37,1436206311891,m,719
565,37,1436206311901,m,719
565,37,1436206311922,m,719
564,37,1436206311931,m,719
560,40,1436206311942,m,719
556,42,1436206311952,m,719
556,42,1436206311972,m,719
555,42,1436206311982,m,719
555,42,1436206311992,m,719
555,42,1436206312002,m,719
554,42,1436206312053,m,719
554,42,1436206312064,m,719
554,43,1436206312084,m,719
548,47,1436206312094,m,719
547,47,1436206312103,m,719
547,47,1436206312115,m,719
547,47,1436206312124,m,719
546,48,1436206312134,m,719
544,49,1436206312144,m,719
543,49,1436206312154,m,719
543,49,1436206312165,m,719
543,49,1436206312175,m,719
543,49,1436206312185,m,719
543,49,1436206312195,m,719
543,49,1436206312246,m,719
542,49,1436206312267,m,719
542,51,1436206312276,m,719
538,52,1436206312286,m,719
537,53,1436206312297,m,719
537,54,1436206312306,m,719
536,54,1436206312317,m,719
535,54,1436206312327,m,719
533,55,1436206312336,m,719
533,55,1436206312348,m,719
533,56,1436206312398,m,719
531,57,1436206312408,m,719
530,59,1436206312418,m,719
527,59,1436206312428,m,719
526,61,1436206312438,m,719
526,63,1436206312449,m,719
525,63,1436206312459,m,719
525,63,1436206312469,m,719
524,64,1436206312479,m,719
524,64,1436206312488,m,719
524,65,1436206312500,m,719
523,65,1436206312509,m,719
523,65,1436206312520,m,719
523,66,1436206312529,m,719
523,66,1436206312539,m,719
523,67,1436206312550,m,719
522,70,1436206312560,m,719
521,72,1436206312570,m,719
520,77,1436206312580,m,719
519,81,1436206312590,m,719
519,84,1436206312601,m,719
519,85,1436206312611,m,719
519,86,1436206312621,m,719
519,87,1436206312631,m,719
519,89,1436206312641,m,719
519,89,1436206312651,m,719
519,90,1436206312661,m,719
519,91,1436206312672,m,719
519,92,1436206312682,m,719
519,92,1436206312702,m,719
519,93,1436206312773,m,719
519,93,1436206312793,m,719
517,95,1436206312803,m,719
516,97,1436206312813,m,719
510,102,1436206312824,m,719
509,107,1436206312833,m,719
504,114,1436206312843,m,719
498,126,1436206312864,m,719
496,131,1436206312874,m,719
493,135,1436206312885,m,719
488,140,1436206312894,m,719
482,146,1436206313138,m,719
478,150,1436206313148,m,719
460,172,1436206313168,m,719
430,208,1436206313188,m,719
415,223,1436206313199,m,719
405,236,1436206313209,m,719
397,244,1436206313218,m,719
389,250,1436206313229,m,719
388,251,1436206313238,m,719
387,251,1436206313249,m,719
387,252,1436206313259,m,719
387,252,1436206313361,m,719
387,252,1436206313370,m,719
370,263,1436206313449,m,719
363,265,1436206313452,m,719
358,266,1436206313462,m,719
347,268,1436206313473,m,719
338,268,1436206313482,m,719
327,268,1436206313492,m,719
307,268,1436206313513,m,719
297,268,1436206313524,m,719
290,268,1436206313533,m,719
287,268,1436206313544,m,719
285,268,1436206313589,m,719
287,268,1436206313645,m,719
288,268,1436206313655,m,719
290,268,1436206313665,m,719
295,268,1436206313676,m,719
299,268,1436206313686,m,719
303,268,1436206313703,m,719
309,268,1436206313705,m,719
317,268,1436206313715,m,719
324,268,1436206313726,m,719
335,268,1436206313735,m,719
342,268,1436206313745,m,719
349,268,1436206313756,m,719
355,268,1436206313766,m,719
361,270,1436206313776,m,719
367,271,1436206313786,m,719
371,271,1436206313796,m,719
400,272,1436206313859,m,719
408,272,1436206313868,m,719
414,272,1436206313879,m,719
421,273,1436206313888,m,719
431,274,1436206313897,m,719
441,274,1436206313908,m,719
457,282,1436206313918,m,719
478,290,1436206313928,m,719
502,300,1436206313938,m,719
528,305,1436206313948,m,719
528,325,1436206313959,m,719
531,316,1436206314162,m,719
552,299,1436206314172,m,719
567,273,1436206314182,m,719
581,258,1436206314191,m,719
596,243,1436206314203,m,719
604,230,1436206314212,m,719
607,225,1436206314223,m,719
611,222,1436206314232,m,719
611,221,1436206314242,m,719
611,221,1436206314263,m,719
611,221,1436206314365,m,719
611,221,1436206314375,m,719
612,221,1436206314385,m,719
612,222,1436206314426,m,719
611,223,1436206314436,m,719
611,223,1436206314445,m,719
610,224,1436206314456,m,719
609,225,1436206314466,m,719
606,228,1436206314476,m,719
603,232,1436206314486,m,719
601,236,1436206314495,m,719
599,236,1436206314507,m,719
599,238,1436206314517,m,719
598,238,1436206314527,m,719
598,238,1436206314557,m,719
598,238,1436206314578,m,719
598,239,1436206314597,m,719
598,241,1436206314608,m,719
598,243,1436206314618,m,719
595,246,1436206314628,m,719
595,249,1436206314638,m,719
591,251,1436206314648,m,719
591,253,1436206314659,m,719
590,253,1436206314669,m,719
590,253,1436206314679,m,719
589,253,1436206314688,m,719
589,253,1436206314699,m,719
588,253,1436206314709,m,719
586,253,1436206314719,m,719
583,254,1436206314730,m,719
581,254,1436206314739,m,719
581,254,1436206314749,m,719
578,254,1436206314759,m,719
577,256,1436206314769,m,719
577,256,1436206314780,m,719
576,256,1436206314790,m,719
576,257,1436206314801,m,719
576,257,1436206314811,m,719
576,257,1436206314932,m,719
576,257,1436206315013,m,719
576,258,1436206315023,m,719
576,260,1436206315033,m,719
576,262,1436206315043,m,719
576,262,1436206315054,m,719
576,263,1436206315064,m,719
575,264,1436206315073,m,719
573,265,1436206315084,m,719
573,266,1436206315094,m,719
569,269,1436206315105,m,719
569,272,1436206315114,m,719
566,275,1436206315124,m,719
563,276,1436206315135,m,719
558,279,1436206315144,m,719
550,285,1436206315154,m,719
538,285,1436206315165,m,719
525,285,1436206315175,m,719
505,285,1436206315185,m,719
489,289,1436206315195,m,719
470,289,1436206315205,m,719
445,295,1436206315226,m,719
433,301,1436206315236,m,719
421,306,1436206315246,m,719
413,316,1436206315256,m,719
411,326,1436206315266,m,719
386,342,1436206315276,m,719
386,349,1436206315550,m,719
386,351,1436206315560,m,719
386,354,1436206315570,m,719
386,360,1436206315581,m,719
386,368,1436206315591,m,719
386,373,1436206315600,m,719
386,383,1436206315611,m,719
386,389,1436206315621,m,719
381,398,1436206315632,m,719
380,406,1436206315642,m,719
373,412,1436206315651,m,719
368,421,1436206315662,m,719
366,425,1436206315676,m,719
362,429,1436206315682,m,719
361,433,1436206315692,m,719
359,434,1436206315702,m,719
358,438,1436206315714,m,719
354,443,1436206315722,m,719
354,445,1436206315733,m,719
352,449,1436206315743,m,719
351,457,1436206315752,m,719
350,461,1436206315763,m,719
348,467,1436206315773,m,719
343,472,1436206315784,m,719
343,475,1436206315793,m,719
342,476,1436206315803,m,719
342,476,1436206315810,m,719
341,476,1436206315824,m,719
341,476,1436206315916,m,719
341,476,1436206315925,m,719
341,474,1436206315936,m,719
341,474,1436206315956,m,719
341,474,1436206315966,m,719
341,474,1436206315987,m,719
341,474,1436206316017,m,719
341,474,1436206316038,m,719
340,474,1436206316047,m,719
340,474,1436206316057,m,719
340,474,1436206316063,m,719
339,474,1436206316077,m,719
339,474,1436206316088,m,719
336,474,1436206316097,m,719
335,474,1436206316107,m,719
334,474,1436206316118,m,719
331,474,1436206316128,m,719
329,474,1436206316138,m,719
328,474,1436206316148,m,719
326,474,1436206316158,m,719
325,474,1436206316169,m,719
323,474,1436206316178,m,719
323,474,1436206316291,m,719
324,474,1436206316300,m,719
325,473,1436206316310,m,719
327,473,1436206316321,m,719
332,473,1436206316331,m,719
339,475,1436206316342,m,719
350,478,1436206316352,m,719
361,478,1436206316361,m,719
373,478,1436206316372,m,719
384,480,1436206316382,m,719
392,479,1436206316393,m,719
398,479,1436206316402,m,719
403,479,1436206316412,m,719
406,479,1436206316422,m,719
406,479,1436206316432,m,719
406,479,1436206316443,m,719
406,478,1436206316453,m,719
406,478,1436206316462,m,719
406,478,1436206316474,m,719
406,478,1436206316513,m,719
406,478,1436206316524,m,719
407,477,1436206316534,m,719
407,477,1436206316554,m,719
408,477,1436206316615,m,719
410,477,1436206316665,m,719
410,477,1436206316676,m,719
412,477,1436206316685,m,719
412,477,1436206316696,m,719
413,477,1436206316706,m,719
415,477,1436206316716,m,719
416,477,1436206316727,m,719
418,476,1436206316736,m,719
420,476,1436206316757,m,719
422,475,1436206316768,m,719
423,475,1436206316778,m,719
427,475,1436206316787,m,719
427,475,1436206316797,m,719
430,474,1436206316807,m,719
430,474,1436206316818,m,719
432,473,1436206316827,m,719
433,472,1436206316837,m,719
435,472,1436206316848,m,719
435,471,1436206316858,m,719
437,469,1436206316869,m,719
438,467,1436206316878,m,719
446,457,1436206316888,m,719
446,451,1436206316899,m,719
450,447,1436206316909,m,719
451,444,1436206316918,m,719
454,442,1436206316929,m,719
455,442,1436206316939,m,719
455,442,1436206316949,m,719
455,442,1436206316959,m,719
455,442,1436206316970,m,719
456,442,1436206316980,m,719
456,442,1436206316989,m,719
457,443,1436206317052,m,719
458,443,1436206317061,m,719
461,444,1436206317072,m,719
461,444,1436206317091,m,719
462,444,1436206317102,m,719
462,444,1436206317112,m,719
463,445,1436206317123,m,719
463,445,1436206317132,m,719
463,445,1436206317163,m,719
463,445,1436206317183,m,719
463,445,1436206317193,m,719
463,445,1436206317213,m,719
463,446,1436206317224,m,719
463,446,1436206317233,m,719
463,446,1436206317243,m,719
464,447,1436206317254,m,719
466,448,1436206317264,m,719
467,449,1436206317274,m,719
